,product_url,name_product,rating_product,rating_count_product,quantity_5_star,quantity_4_star,quantity_3_star,quantity_2_star,quantity_1_star,count_cmt,images_video,sold_out,low_price,hight_price,price,inventory,return_7_days,authentic,freeship,shopee_guaranteed,company,shop_name,shopee_mall,shop_total_review,total_products,response_rate,time_response,years_ex,follower
10,https://shopee.vn/N%E1%BA%AFp-L%C6%B0ng-(v%E1%BB%8F-sau)-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-Note-8-(N950)-i.40711448.1938480866?position=1061,"Yêu Thích
Nắp Lưng (vỏ sau) điện thoại Samsung Galaxy Note 8 (N950)",4.67,3,2,0,,,,2,1,6,235000.00,99000.00,,78,,,,3 Ngày Trả Hàng / Hoàn Tiền,An Phước Mobile - Laptop,minhtruongdt3,False,2k,"2,2k",96%,trong vài giờ,4 năm trước,"2,6k"
11,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-c%E1%BB%A5c-g%E1%BA%A1ch-nokia-105-2-sim-i.54746138.3881251937?position=1062,Điện thoại cục gạch nokia 105 2 sim,4.00,7,,,,,,,,17,,,200000.00,966,,,,3 Ngày Trả Hàng / Hoàn Tiền,hoangtrong36,applehoangtrong,False,11,14,70%,trong vài giờ,4 năm trước,27
12,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-XZ3-m%C3%A0n-2K-k%C3%ADnh-cong-chip-Snap-845-i.204574220.8585883265?position=1063,Điện thoại Sony Xperia XZ3 màn 2K kính cong chip Snap 845,5.00,6,6,0,,,,4,2,15,,,2788000.00,8,,,,3 Ngày Trả Hàng / Hoàn Tiền,maytinhbanghaiphong,maytinhbanghaiphong,False,"3,1k",83,97%,trong vài giờ,22 tháng trước,"15,1k"
13,https://shopee.vn/-M%C3%A3-SKAMSALE10-gi%E1%BA%A3m-10-%C4%91%C6%A1n-200K-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-A52-(8GB-128GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.40757878.8328065075?position=1064,"Yêu Thích+
[Mã SKAMSALE10 giảm 10% đơn 200K] Điện thoại Samsung Galaxy A52 (8GB/128GB) - Hàng chính hãng",4.50,4,3,0,,,,3,3,5,,,9290000.00,2,,,,3 Ngày Trả Hàng / Hoàn Tiền,Long Hưng Mobile,longhung_mobilestore,False,"10,1k",1k,100%,trong vài giờ,4 năm trước,"22,2k"
14,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Vsmart-Star-5-(4GB-64GB)-T%E1%BA%B7ng-Vsim-180GB-18-th%C3%A1ng-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.27662376.12603996519?position=1068,"Yêu Thích
Điện thoại Vsmart Star 5 (4GB/64GB) - Tặng Vsim 180GB/18 tháng - Hàng chính hãng",5.00,2,2,0,,,,1,1,2,,,2639000.00,0,,,,3 Ngày Trả Hàng / Hoàn Tiền,THANG THAO MOBILE,tt_mobilena,False,4k,420,71%,trong vài giờ,4 năm trước,"11,2k"
15,https://shopee.vn/Nokia-X1-01-(c%C5%A9)-i.462687508.9565827918?position=1069,Nokia X1-01 (cũ),5.00,2,2,0,,,,1,0,5,,,169000.00,1,,,,3 Ngày Trả Hàng / Hoàn Tiền,NguyenSangTN202,nguyensang202vntn,False,48,46,87%,trong vài giờ,4 tháng trước,86
16,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Vsmart-Aris-8GB-128GB-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-nguy%C3%AAn-seal-100-S%E1%BA%B4N-H%C3%80NG--i.446692828.7097487442?position=1070,Điện thoại Vsmart Aris 8GB/128GB Hàng chính hãng nguyên seal 100% [ SẴN HÀNG],5.00,2,2,0,,,,1,1,2,,,4249000.00,2,,,,3 Ngày Trả Hàng / Hoàn Tiền,Kieumy Shop,myngo135,False,2,4,41%,trong vài phút,5 tháng trước,3
17,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-X1-01-ch%C3%ADnh-h%C3%A3ng-i.50766183.1895158198?position=1071,Điện thoại Nokia X1-01 chính hãng,3.20,5,2,2,,,,4,2,15,,,269000.00,10,,,,3 Ngày Trả Hàng / Hoàn Tiền,haihamobile678,haihamobile456,False,38,32,34%,trong vài giờ,4 năm trước,"3,2k"
18,https://shopee.vn/-S%E1%BB%91c-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-c%E1%BA%A3m-%E1%BB%A9ng-Redmi-xiaomi-Note-2-b%E1%BB%99-nh%E1%BB%9B-16gb-Ch%C6%A1i-game-li%C3%AAn-qu%C3%A2n-freefire-..-B%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-i.405102750.9727782157?position=1072,"[Sốc] Điện thoại cảm ứng Redmi xiaomi Note 2 bộ nhớ 16gb-Chơi game liên quân,freefire,..-Bảo hành 12 tháng",4.30,10,,,,,,,,19,696570.00,670680.00,,71,,,,3 Ngày Trả Hàng / Hoàn Tiền,dien.tu.2tek.1.K,dien.tu.2tek.1,False,356,114,86%,trong vài giờ,7 tháng trước,409
19,https://shopee.vn/Siu-Main-Iphone-8plus-i.93822706.5687196118?position=1076,Siu Main Iphone 8plus,5.00,2,2,0,,,,1,1,5,,,17000.00,219,,,,3 Ngày Trả Hàng / Hoàn Tiền,Linh kiện apple 79,0962078005d,False,146,538,27%,trong vài giờ,3 năm trước,184
20,https://shopee.vn/K%C3%ADnh-camera-iPhone-6G-6S-r%E1%BB%9Di-%C4%90EN-i.111078417.5676120111?position=1077,"Yêu Thích
Kính camera iPhone 6G/6S rời ĐEN",5.00,2,2,0,,,,1,1,11,,,15600.00,29,,,,3 Ngày Trả Hàng / Hoàn Tiền,SP- Hoàng Mai,hoangmaimobile.vn,False,"3,2k","3,3k",83%,trong vài giờ,34 tháng trước,"14,3k"
21,https://shopee.vn/-M%C3%A3-SKAMSALE10-gi%E1%BA%A3m-10-%C4%91%C6%A1n-200K-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-9-(4GB-128GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.40757878.3434948597?position=1078,"Yêu Thích+
[Mã SKAMSALE10 giảm 10% đơn 200K] Điện thoại Xiaomi Redmi Note 9 (4GB/128GB) - Hàng chính hãng",5.00,2,,,,,,,,3,4990000.00,4090000.00,,0,,,,3 Ngày Trả Hàng / Hoàn Tiền,Long Hưng Mobile,longhung_mobilestore,False,"10,1k",1k,100%,trong vài giờ,4 năm trước,"22,2k"
22,https://shopee.vn/m%C3%A1y-blackberry-8707-i.191951750.8381597550?position=1079,máy blackberry 8707,5.00,7,7,0,,,,0,0,11,,,179000.00,4,,,,3 Ngày Trả Hàng / Hoàn Tiền,ZACOTO,zacoto,False,191,141,62%,trong vài giờ,24 tháng trước,48
23,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-%C4%91%E1%BB%83-b%C3%A0n-KX-TS500mxr-h%C3%A0ng-nh%E1%BA%ADp-kh%E1%BA%A9u-i.142503552.7512042441?position=1080,"Yêu Thích
Điện thoại để bàn KX-TS500mxr hàng nhập khẩu",5.00,5,,0,,,,4,2,34,,,180000.00,16,,,,3 Ngày Trả Hàng / Hoàn Tiền,Phụ kiện Nguyên Hà 86,phukiennguyenha86,False,"1,6k",4k,98%,trong vài giờ,30 tháng trước,472
24,https://shopee.vn/-SI%C3%8AU-R%E1%BA%BA-B%E1%BB%99-4-mi%E1%BA%BFng-d%C3%A1n-m%C3%A0n-h%C3%ACnh-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-linh-ph%C3%B9-t%C3%A0i-l%E1%BB%99c-may-m%E1%BA%AFn-2021-i.114265579.5292737408?position=1081,"Yêu Thích
[SIÊU RẺ] Bộ 4 miếng dán màn hình điện thoại linh phù tài lộc may mắn 2021",5.00,2,2,0,,,,1,1,6,88357.00,18730.00,,6327,,,,3 Ngày Trả Hàng / Hoàn Tiền,Tiền Lì Xì Tết.Com,tienquocte.net,False,299,178,98%,trong vài giờ,34 tháng trước,"15,1k"
25,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Smartphone-Masstel-Q3-m%C3%A0n-h%C3%ACnh-5inch-ram-1GB-rom-8GB-pin-2200mAh-Full-box-T%E1%BA%B7ng-k%C3%A8m-%E1%BB%91p-l%C6%B0ng-i.23220672.1423897814?position=1082,"Yêu Thích
Điện thoại Smartphone Masstel Q3 màn hình 5inch ram 1GB, rom 8GB pin 2200mAh Full box+ Tặng kèm ốp lưng",4.57,7,6,0,,,,6,4,17,,,690000.00,2,,,,3 Ngày Trả Hàng / Hoàn Tiền,Công Nghệ Di Động,congnghedidong,False,9k,92,74%,trong vài giờ,4 năm trước,"5,4k"
26,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Google-Pixel-3A-XL-2-Sim-Chip-670-ram-4G-64G-like-new-Ch%C3%ADnh-h%C3%A3ng-Ch%C6%A1i-Game-PUBG-Free-Fire-m%C6%B0%E1%BB%9Bt-i.49952348.8372046563?position=1083,"Yêu Thích
Điện thoại Google Pixel 3A XL 2 Sim Chip 670 ram 4G/64G like new Chính hãng, Chơi Game PUBG/Free Fire mướt",5.00,4,4,0,,,,4,4,4,3500000.00,3400000.00,,115,,,,3 Ngày Trả Hàng / Hoàn Tiền,Sơn Pixel,dinhhuong.2303,False,320,30,93%,trong vài giờ,4 năm trước,"1,6k"
27,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Google-Pixel-2-XL-rom-4-b%E1%BB%99-nh%E1%BB%9B-64gb-ch%E1%BB%A5p-%E1%BA%A3nh-si%C3%AAu-%C4%91%E1%BA%B9p-i.273958284.8117289071?position=1084,"Yêu Thích
Điện thoại Google Pixel 2 XL rom 4 bộ nhớ 64gb chụp ảnh siêu đẹp",5.00,5,,0,,,,2,0,7,2689000.00,2489000.00,,106,,,,3 Ngày Trả Hàng / Hoàn Tiền,TAMHOANG Mobile,hoanglamphong88,False,184,60,80%,trong vài giờ,16 tháng trước,"4,9k"
28,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Nokia-1280-zin-h%C3%A3ng-%C4%91%C3%A3-sd-i.304895828.9043002105?position=1085,điện thoại Nokia 1280 zin hãng đã sd,3.50,8,,,,,,,,11,,,129000.00,45,,,,3 Ngày Trả Hàng / Hoàn Tiền,shoptrananh68,shoptrananh68,False,23,23,47%,trong vài giờ,13 tháng trước,39
29,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-nokia-E63-e71-zin-(ch%C6%A1i-game).-ch%C3%ADnh-h%C3%A3ng-i.20977279.1761132356?position=1086,"Điện thoại nokia E63 ,e71 zin (chơi game). chính hãng",4.23,13,,,,,,,,32,349000.00,249000.00,,16,,,,3 Ngày Trả Hàng / Hoàn Tiền,thanhlongnd18,thanhlongnd18,False,662,16,73%,trong vài giờ,4 năm trước,278
30,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-110i-H%C3%80NG-CH%C3%8DNH-H%C3%83NG-%C4%91%E1%BB%A7-ph%E1%BB%A5-ki%E1%BB%87n-i.361316234.9904765054?position=1087,Điện thoại Nokia 110i[HÀNG CHÍNH HÃNG]đủ phụ kiện,4.57,7,,0,,,,1,3,190,,,199000.00,2,,,,3 Ngày Trả Hàng / Hoàn Tiền,Bình MobileMart,store_nokia_zin,False,172,26,78%,trong vài giờ,10 tháng trước,"4,2k"
31,https://shopee.vn/pin-nova-3i-2i-i.25336862.10121062172?position=1088,pin nova 3i/2i,5.00,4,,,,,,,,5,,,110000.00,195,,,,3 Ngày Trả Hàng / Hoàn Tiền,quanlevan,quanlevan,False,56,239,64%,trong vài giờ,4 năm trước,25
32,https://shopee.vn/m%C3%A0n-h%C3%ACnh-sam-sung-A8-2018-A530-Qoled-i.244292162.5467831064?position=1090,màn hình sam sung A8/2018/A530 Qoled,5.00,5,,,,,,,,9,,,699000.00,21,,,,3 Ngày Trả Hàng / Hoàn Tiền,linhkientrangia,linhkientrangia,False,407,409,86%,trong vài giờ,18 tháng trước,"1,3k"
33,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Sony-XZ3-qu%E1%BB%91c-t%E1%BA%BF-nh%E1%BA%ADt-1-sim-nguy%C3%AAn-b%E1%BA%A3n-%C3%A1p-su%E1%BA%A5t-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-%C4%91%E1%BA%B9p-nh%C6%B0-m%E1%BB%9Bi-i.8940655.8924214016?position=1096,"Yêu Thích
[Mã SKAMSALE10 giảm 10% đơn 200K] Điện thoại Sony XZ3 quốc tế nhật 1 sim nguyên bản áp suất chống nước đẹp như mới",5.00,1,,,,,,,,7,3890000.00,3490000.00,,20,,,,3 Ngày Trả Hàng / Hoàn Tiền,worldphone.vn,worldphone,False,"1,2k",183,96%,trong vài giờ,5 năm trước,"3,7k"
34,https://shopee.vn/-x%E1%BA%A3-kho-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-oppo-R831-i.885601.11007089576?position=1098,[xả kho] Điện thoại oppo R831,5.00,1,,,,,,,,2,,,15000.00,1,,,,3 Ngày Trả Hàng / Hoàn Tiền,Kho Đồ Cũ và Mới,hamacutata,False,74,309,86%,trong vài giờ,6 năm trước,77
35,https://shopee.vn/%E2%9D%A4%EF%B8%8F-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-B%C3%A0n-Kh%C3%B4ng-D%C3%A2y-Huawei-L%E1%BA%AFp-Sim-G%E1%BA%AFn-Sim-Di-%C4%90%E1%BB%99ng-Gphone-HomePhone-ETS3125i-F316-F317-i.262019776.6133820063?position=1099,"❤️ Điện Thoại Bàn Không Dây Huawei Lắp Sim, Gắn Sim Di Động, Gphone, HomePhone: ETS3125i, F316, F317",4.75,4,3,0,,,,2,2,12,575000.00,389000.00,,1285,,,,3 Ngày Trả Hàng / Hoàn Tiền,AnZ Stores - Đồ Chơi Máy Tính,mega_max,False,194,131,99%,trong vài giờ,17 tháng trước,"1,1k"
36,https://shopee.vn/Gi%C3%A1-%C4%91%E1%BB%A1-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-%C4%91%E1%BB%83-b%C3%A0n-gi%C3%A1-%C4%91%E1%BB%A1-th%C3%B4ng-minh-nh%E1%BB%8F-g%E1%BB%8Dn-b%E1%BB%8F-t%C3%BAi-%C4%91a-n%C4%83ng-ti%E1%BB%87n-l%E1%BB%A3i-s%E1%BB%AD-d%E1%BB%A5ng-i.54481849.12012702555?position=1106,"Yêu Thích
Giá đỡ điện thoại để bàn , giá đỡ thông minh nhỏ gọn, bỏ túi đa năng tiện lợi sử dụng",4.67,3,,,,,,,,12,,,3000.00,987,,,,3 Ngày Trả Hàng / Hoàn Tiền,SunZ.tech_Siêu Thị Điện Tử,sunz.tech,False,"1,8k",79,94%,trong vài giờ,4 năm trước,"1,9k"
37,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ng%C6%B0%E1%BB%9Di-Gi%C3%A0-L%E1%BB%9Bn-Tu%E1%BB%95i-S%E1%BB%91-To-Loa-To-Kechaoda-K51-i.3892709.11601555320?position=1107,"Yêu Thích
Điện Thoại Người Già Lớn Tuổi Số To Loa To Kechaoda K51",5.00,1,,,,,,,,2,,,259000.00,997,,,,3 Ngày Trả Hàng / Hoàn Tiền,Bách hóa on.line,maimyt1994,False,"5,7k",577,78%,trong vài giờ,6 năm trước,"17,7k"
38,https://shopee.vn/N%E1%BA%AFp-l%C6%B0ng-samsung-A51-zin-h%C3%A3ng-i.36007605.11115916690?position=1109,"Yêu Thích
Nắp lưng samsung A51 zin hãng",5.00,2,,,,,,,,6,,,59000.00,52,,,,3 Ngày Trả Hàng / Hoàn Tiền,kungpao90,kungpao90,False,886,"1,1k",62%,trong vài giờ,4 năm trước,303
39,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-SI%C3%8AU-%C4%90%E1%BB%98C-K2-%C4%90%C3%81-gi%C3%A1-r%E1%BA%BB-i.26514084.10130800565?position=1110,ĐIỆN THOẠI SIÊU ĐỘC K2 ĐÁ giá rẻ,5.00,1,1,0,,,,1,1,4,680000.00,660000.00,,105,,,,3 Ngày Trả Hàng / Hoàn Tiền,vertusi,vertusi,False,157,15,66%,trong vài giờ,4 năm trước,177
40,https://shopee.vn/Loa-Ngo%C3%A0i-Zin-B%C3%B3c-M%C3%A1y-Vsmart-Joy-3-B%E1%BA%A3o-H%C3%A0nh-L%E1%BB%97i-1-%C4%90%E1%BB%95i-1-i.40711448.9973540206?position=1111,"Yêu Thích
Loa Ngoài Zin Bóc Máy Vsmart Joy 3 Bảo Hành Lỗi 1 Đổi 1",5.00,1,1,0,,,,0,0,2,,,80000.00,18,,,,3 Ngày Trả Hàng / Hoàn Tiền,An Phước Mobile - Laptop,minhtruongdt3,False,2k,"2,2k",96%,trong vài giờ,4 năm trước,"2,6k"
41,https://shopee.vn/%E1%BB%90p-Iphone-%E1%BB%90p-vi%E1%BB%81n-m%C3%A0u-ph%E1%BA%A3n-quang-i.76536079.9773758450?position=1112,Ốp Iphone - Ốp viền màu phản quang,5.00,1,1,0,,,,0,0,2,,,65000.00,718,,,,3 Ngày Trả Hàng / Hoàn Tiền,ndtuyen215,ndtuyen215,False,27,87,47%,trong vài giờ,3 năm trước,81
42,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-J3-J320-2sim-m%E1%BB%9Bi-Ch%C3%ADnh-h%C3%A3ng-Full-ch%E1%BB%A9c-n%C4%83ng-i.108110554.4552370082?position=1116,"Yêu Thích
điện thoại Samsung Galaxy J3 J320 2sim mới Chính hãng, Full chức năng",5.00,3,,,,,,,,79,,,999000.00,32550,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphonegiasi,smartphonegiasi,False,8k,664,90%,trong vài giờ,35 tháng trước,"10,7k"
43,https://shopee.vn/-M%C3%A3-SKAMSALE10-gi%E1%BA%A3m-10-%C4%91%C6%A1n-200K-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-9-(3GB-32GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.40757878.7740526883?position=1124,"Yêu Thích+
[Mã SKAMSALE10 giảm 10% đơn 200K] Điện thoại Xiaomi Redmi 9 (3GB/32GB) - Hàng chính hãng",3.00,1,0,0,,,,0,0,9,,,3590000.00,0,,,,3 Ngày Trả Hàng / Hoàn Tiền,Long Hưng Mobile,longhung_mobilestore,False,"10,1k",1k,100%,trong vài giờ,4 năm trước,"22,2k"
44,https://shopee.vn/main-iphone-4-kh%C3%B4ng-icloud-i.289925567.9015373420?position=1127,main iphone 4 không icloud,5.00,6,,,,,,,,7,120000.00,35000.00,,20,,,,3 Ngày Trả Hàng / Hoàn Tiền,Shop Linh Kiện Ngọc Diệp,vonguyenngocdiep17,False,25,9,69%,trong vài giờ,14 tháng trước,15
45,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-7A-ram-3G-32G-Snap-439-m%C3%A0n-5.45-i.49282974.12113512482?position=1128,"Yêu Thích
Điện thoại Xiaomi Redmi 7A ram 3G 32G - Snap 439 màn 5.45",4.00,4,3,1,,,,4,1,7,,,1398000.00,0,,,,3 Ngày Trả Hàng / Hoàn Tiền,Thế Linh Store,thelinhstore,False,22k,500,93%,trong vài giờ,4 năm trước,"60,1k"
46,https://shopee.vn/-M%C3%A3-SKAMSALE10-gi%E1%BA%A3m-10-%C4%91%C6%A1n-200K-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Realme-C11-2021-(2GB-32GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.40757878.11004702516?position=1129,"Yêu Thích+
[Mã SKAMSALE10 giảm 10% đơn 200K] Điện thoại Realme C11 2021 (2GB/32GB) - Hàng chính hãng",,,,,,,,,,3,,,2569000.00,0,,,,3 Ngày Trả Hàng / Hoàn Tiền,Long Hưng Mobile,longhung_mobilestore,False,"10,1k",1k,100%,trong vài giờ,4 năm trước,"22,2k"
47,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-OPPO-A94-(8GB-128GB)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.25452983.10506462983?position=1130,Điện Thoại OPPO A94 (8GB/128GB) - Hàng Chính Hãng,5.00,1,1,0,,,,1,1,6,,,7150000.00,10,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,OPPO Official Store,oppo_official_store_vn,True,"5,6k",80,94%,trong vài giờ,4 năm trước,"399,3k"
48,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-android-Aquos-401SH-i.100464816.8738330794?position=1131,Điện thoại android Aquos 401SH,,,,,,,,,,3,,,500000.00,2,,,,3 Ngày Trả Hàng / Hoàn Tiền,Smartphone Hà Nội,dat0976997990,False,96,108,21%,trong vài phút,35 tháng trước,97
49,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-LG-G8x-ThinQ-ram-6G-128G-m%E1%BB%9Bi-Ch%C3%ADnh-h%C3%A3ng-Snap-855-8-nh%C3%A2n-i.192933058.8470028600?position=1132,"Điện thoại LG G8x ThinQ ram 6G/128G mới Chính hãng, Snap 855 8 nhân",,,,,,,,,,2,4288000.00,3688000.00,,36,,,,3 Ngày Trả Hàng / Hoàn Tiền,SB MOBILE,sbmobile21,False,232,39,86%,trong vài giờ,23 tháng trước,"4,2k"
