,product_url,name_product,rating_product,rating_count_product,quantity_5_star,quantity_4_star,quantity_3_star,quantity_2_star,quantity_1_star,count_cmt,images_video,sold_out,low_price,hight_price,price,inventory,return_7_days,authentic,freeship,shopee_guaranteed,company,shop_name,shopee_mall,shop_total_review,total_products,response_rate,time_response,years_ex,follower
10,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Samsung-Galaxy-A32-(128GB-8GB)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.65589552.9342556615?position=10,Điện Thoại Samsung Galaxy A32 (128GB/8GB) - Hàng Chính Hãng,4.87,332,309,6,,,,181,144,781,,,7990000.00,30,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,SAMSUNG OFFICIAL SHOP,samsung_official_store,True,"39,7k",367,99%,trong vài giờ,3 năm trước,"342,2k"
11,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-POCO-X3-PRO-6GB-128GB-i.191065034.4982865800?position=12,Điện thoại Xiaomi POCO X3 PRO - 6GB/128GB,4.84,4863,"4,4k",76,,,,"2,6k","1,6k","10,5k",,,6990000.00,3,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,xiaomivn_official_store,xiaomivn_official_store,True,"19,8k",125,95%,trong vài giờ,24 tháng trước,"125,6k"
12,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Xiaomi-Redmi-K40-Gaming-Edition-h%C3%A0ng-nh%E1%BA%ADp-kh%E1%BA%A9u-i.134747469.8152421023?position=13,"Yêu Thích
Điện Thoại Xiaomi Redmi K40 Gaming Edition - hàng nhập khẩu",4.79,376,,,,,,,,701,,,8350000.00,118,,,,3 Ngày Trả Hàng / Hoàn Tiền,Digiphone,digiphone_hn,False,"3,5k",248,90%,trong vài giờ,31 tháng trước,"4,5k"
13,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Vivo-Y1s-2GB-32GB-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.69897724.4541960822?position=14,Điện thoại Vivo Y1s 2GB + 32GB - Hàng chính hãng,4.98,603,93,2,,,,215,157,"3,7k",,,2490000.00,54,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,VIVO OFFICIAL STORE,vivo_official_store_vn,True,"6,7k",28,100%,trong vài giờ,3 năm trước,"170,5k"
14,https://shopee.vn/Tr%C3%A2u-th%E1%BA%A7n-t%C3%A0i-M%C3%A8o-th%E1%BA%A7n-t%C3%A0i-m%E1%BA%A1-v%C3%A0ng-24k-%C4%91%E1%BB%83-v%C3%AD-%E1%BB%91p-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-M%E1%BA%AAU-HOT-2021-i.61629434.3369884056?position=15,"Yêu Thích+
Trâu thần tài - Mèo thần tài mạ vàng 24k để ví, ốp điện thoại MẪU HOT 2021",4.89,586,,,,,,,,"5,8k",2500.00,1000.00,,4733,,,,3 Ngày Trả Hàng / Hoàn Tiền,Cường lực Iphone - PKS,xuongsiphukien,False,29k,114,97%,trong vài giờ,4 năm trước,"30,6k"
15,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-101-Nokia-105-M%C3%A1y-2-Sim-2-S%C3%B3ng-M%C3%A1y-Zin-%C4%90%E1%BB%A7-Ph%E1%BB%A5-Ki%E1%BB%87n-Pin-S%E1%BA%A1c-i.1657913.1605445818?position=16,"Yêu Thích
Điện Thoại Nokia 101, Nokia 105 - Máy 2 Sim 2 Sóng Máy Zin Đủ Phụ Kiện Pin Sạc",4.59,866,700,40,,,,417,251,"3,1k",135000.00,133000.00,,109,,,,3 Ngày Trả Hàng / Hoàn Tiền,hà bắc Store,thuythuy889,False,"22,5k",250,96%,trong vài phút,6 năm trước,43k
16,https://shopee.vn/Nokia-e7-zin-ch%C3%ADnh-h%C3%A3ng.-V%E1%BB%8F-zin-i.61623136.2991646388?position=17,Nokia e7 zin chính hãng. Vỏ zin,4.80,5,,,,,,,,270,,,1500000.00,4,,,,3 Ngày Trả Hàng / Hoàn Tiền,datdeo09,datdeo09,False,304,20,88%,trong vài giờ,4 năm trước,194
17,https://shopee.vn/Nokia-8600-zin-ch%C3%ADnh-h%C3%A3ng.-V%E1%BB%8F-zin-theo-m%C3%A1y-i.61623136.6138933143?position=18,Nokia 8600 zin chính hãng. Vỏ zin theo máy,5.00,5,,,,,,,,212,,,1380000.00,9,,,,3 Ngày Trả Hàng / Hoàn Tiền,datdeo09,datdeo09,False,304,20,88%,trong vài giờ,4 năm trước,194
18,https://shopee.vn/-CH%C3%8DNH-H%C3%83NG-Tai-Nghe-OPPO-F3-F5-F7-F9-F11-R11-R15-CH%C3%8DNH-H%C3%83NG-BH-1-%C4%90%E1%BB%94i-1-12-Th%C3%A1ng.-i.234729693.7043145752?position=19,"Yêu Thích+
[ CHÍNH HÃNG ] Tai Nghe OPPO F3,F5,F7,F9,F11,R11,R15 CHÍNH HÃNG BH 1 ĐỔi 1 12 Tháng.",4.92,574,,,,,,,,"1,6k",,,50000.00,6210,,,,3 Ngày Trả Hàng / Hoàn Tiền,kho_si_ngoc_anh,kho_si_ngoc_anh,False,"3,8k",46,100%,trong vài giờ,19 tháng trước,"2,8k"
19,https://shopee.vn/(C%C3%B3-Pin-S%E1%BA%A1c)-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-1280-Zin-Ch%C3%ADnh-H%C3%A3ng-M%C3%A0n-H%C3%ACnh-Zin-Main-Zin-C%C3%B3-Video-i.1657913.938839622?position=20,"Yêu Thích
(Có Pin Sạc) Điện Thoại Nokia 1280 Zin Chính Hãng Màn Hình Zin, Main Zin Có Video",4.68,233,198,8,,,,118,73,667,,,159000.00,628,,,,3 Ngày Trả Hàng / Hoàn Tiền,hà bắc Store,thuythuy889,False,"22,5k",250,96%,trong vài phút,6 năm trước,43k
20,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Vsmart-Joy-4-4GB-64GB-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.193124085.6654044618?position=21,Điện Thoại Vsmart Joy 4 4GB/64GB - Hàng Chính Hãng,4.96,410,404,3,,,,248,199,650,,,3290000.00,14,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,Điện Thoại Chính Hãng HồngHạnh,dienthoaichinhhanghonghanh,True,"7,2k",138,98%,trong vài giờ,23 tháng trước,"246,6k"
21,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-LG-V50-ThinQ-3-Camera-b%E1%BA%A3n-H%C3%A0n-Qu%E1%BB%91c-ram-6G-128G-Snap855-Chi%E1%BA%BFn-PUBG-Li%C3%AAn-Q-i.24876825.9076180614?position=22,"Yêu Thích
Điện thoại LG V50 ThinQ 3 Camera bản Hàn Quốc ram 6G/128G /Snap855 - Chiến PUBG/Liên Q",4.90,352,329,1,,,,245,118,603,4250000.00,3699000.00,,25,,,,3 Ngày Trả Hàng / Hoàn Tiền,thanhbinhmobile.vn,thanhbinhmobile.vn,False,"1,3k",79,100%,trong vài phút,4 năm trước,"5,1k"
22,https://shopee.vn/Nokia-3310-Zin-Ch%C3%ADnh-H%C3%A3ng-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-3310-Bin-B%E1%BB%81n-Nghe-G%E1%BB%8Di-To-R%C3%B5-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-TU%C3%82N-H%C6%AFNG-Y%C3%8AN-i.241243428.4850205984?position=23,"Nokia 3310 Zin Chính Hãng, Điện Thoại Nokia 3310 Bin Bền Nghe Gọi To Rõ Bảo Hành 12 Tháng | TUÂN HƯNG YÊN",5.00,3,,,,,,,,392,,,450000.00,666,,,,3 Ngày Trả Hàng / Hoàn Tiền,dienthoaicodocla,nokiae72zinchinhhang,False,25,29,17%,trong vài giờ,18 tháng trước,"2,6k"
23,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Realme-Q3-Pro-6-128-8-128GB-Khang-Nhung-H%C3%A0ng-nh%E1%BA%ADp-kh%E1%BA%A9u-i.39104237.10841317627?position=24,"Yêu Thích
Điện Thoại Realme Q3 Pro 5G chip Dimensity 1100 Pin 4500 - Sạc nhanh 30W Khang Nhung - Hàng nhập khẩu",4.95,96,91,0,,,,64,35,256,,,6250000.00,121,,,,3 Ngày Trả Hàng / Hoàn Tiền,Kim Nhung Mobile,kimnhungmobile,False,22k,581,86%,trong vài giờ,4 năm trước,"26,4k"
24,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Samsung-Galaxy-A71-8GB-128GB-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.65589552.7116610361?position=25,Điện Thoại Samsung Galaxy A71 8GB/128GB - Hàng Chính Hãng,4.89,443,,,,,,,,"1,2k",10490000.00,7190000.00,,0,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,SAMSUNG OFFICIAL SHOP,samsung_official_store,True,"39,7k",367,99%,trong vài giờ,3 năm trước,"342,2k"
25,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Realme-V15-5G-6-128Gb-H%C3%A0ng-nh%E1%BA%ADp-kh%E1%BA%A9u-i.134747469.9319371211?position=26,"Yêu Thích
Điện thoại Realme V15 5G 6/128Gb - Hàng nhập khẩu",4.82,146,,,,,,,,335,,,4850000.00,144,,,,3 Ngày Trả Hàng / Hoàn Tiền,Digiphone,digiphone_hn,False,"3,5k",248,90%,trong vài giờ,31 tháng trước,"4,5k"
26,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Realme-C21Y-4GB-i.130961937.13101143285?position=27,Điện thoại Realme C21Y 4GB,5.00,51,1,0,,,,14,8,176,,,3290000.00,0,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,Realme Official Store,realme_official_storevn,True,"2,9k",57,100%,trong vài giờ,31 tháng trước,"91,8k"
27,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Mini-nh%E1%BB%8F-g%E1%BB%8Dn-2-sim-k%E1%BA%BFt-n%E1%BB%91i-blutus-i.95642495.1950625875?position=28,"Yêu Thích
Điện thoại Mini nhỏ gọn 2 sim kết nối blutus",4.90,713,,,,,,,,"2,5k",168000.00,50000.00,,1613,,,,3 Ngày Trả Hàng / Hoàn Tiền,Hằng Lê Shop 92,mykim20032018,False,"1,1k",71,87%,trong vài giờ,3 năm trước,"4,6k"
28,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-S20-FE-(8GB-256GB)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.65589552.9980498489?position=29,Điện thoại Samsung Galaxy S20 FE (8GB/256GB) - Hàng Chính Hãng,4.90,115,,,,,,,,227,,,11290000.00,0,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,SAMSUNG OFFICIAL SHOP,samsung_official_store,True,"39,7k",367,99%,trong vài giờ,3 năm trước,"342,2k"
29,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-Note-10-256GB-i.65589552.2632230916?position=30,Điện thoại Samsung Galaxy Note 10+ 256GB,4.86,228,,,,,,,,566,,,13499000.00,227,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,SAMSUNG OFFICIAL SHOP,samsung_official_store,True,"39,7k",367,99%,trong vài giờ,3 năm trước,"342,2k"
30,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Mini-3310-L8Star-BM10-2-Sim-2-S%C3%B3ng-H%E1%BB%97-Tr%E1%BB%A3-Th%E1%BA%BB-Nh%E1%BB%9B-Full-M%C3%A0u-(-%C4%90en-H%E1%BB%93ng-%C4%90%E1%BB%8F-X%C3%A1m-V%C3%A0ng-)-i.75417885.2111585603?position=31,"Yêu Thích
Điện Thoại Mini 3310 L8Star BM10 2 Sim 2 Sóng Hỗ Trợ Thẻ Nhớ Full Màu ( Đen Hồng Đỏ Xám Vàng )",4.65,65,,2,,,,41,29,"1,7k",,,168000.00,4355,,,,3 Ngày Trả Hàng / Hoàn Tiền,LongTime Đồng Hồ Thông Minh,annhien_smartwatch,False,"2,5k",263,74%,trong vài giờ,3 năm trước,"3,7k"
31,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-A22-(6GB-128GB)-i.65589552.7297413303?position=32,Điện thoại Samsung Galaxy A22 (6GB/128GB),4.96,48,4,0,,,,28,26,167,,,4990000.00,274,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,SAMSUNG OFFICIAL SHOP,samsung_official_store,True,"39,7k",367,99%,trong vài giờ,3 năm trước,"342,2k"
32,https://shopee.vn/Apple-iPhone-12-Pro-Max-128GB-i.88201679.6360756336?position=33,Apple iPhone 12 Pro Max 128GB,4.88,1033,968,13,,,,536,476,"2,8k",,,33990000.00,75,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,Apple Flagship Store,apple_flagship_store,True,"18,5k",129,99%,trong vài giờ,3 năm trước,"311,3k"
33,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-OPPO-A54-(4GB-128GB)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.458675969.8581331327?position=34,Điện thoại OPPO A54 (4GB/128GB) - Hàng Chính Hãng,4.90,61,9,1,,,,26,26,169,,,4150000.00,0,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,oppo_authorized_store_vn,oppo_authorized_store_vn,True,547,28,100%,trong vài giờ,4 tháng trước,"141,1k"
34,https://shopee.vn/m%C3%A1y-c%C5%A9-gi%C3%A1-r%E1%BA%BB-oppo-neo5-ram-1gb-i.178181467.4451525706?position=35,máy cũ giá rẻ oppo neo5 ram 1gb,4.82,190,,,,,,,,495,510000.00,430000.00,,390,,,,3 Ngày Trả Hàng / Hoàn Tiền,tranminhquan1807,minh.quan_mobile,False,616,8,96%,trong vài giờ,25 tháng trước,481
35,https://shopee.vn/Gi%C3%A1-%C4%91%E1%BB%A1-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-%C4%91%E1%BB%83-b%C3%A0n-gi%C3%A1-%C4%91%E1%BB%A1-th%C3%B4ng-minh-nh%E1%BB%8F-g%E1%BB%8Dn-b%E1%BB%8F-t%C3%BAi-%C4%91a-n%C4%83ng-ti%E1%BB%87n-l%E1%BB%A3i-s%E1%BB%AD-d%E1%BB%A5ng-i.131690630.10250454670?position=36,"Yêu Thích+
Giá đỡ điện thoại để bàn , giá đỡ thông minh nhỏ gọn, bỏ túi đa năng tiện lợi sử dụng",4.92,148,,,,,,,,418,,,3000.00,121,,,,3 Ngày Trả Hàng / Hoàn Tiền,Ngọc Cường Store Tổng Sỉ Sll,ngocuong19911991,False,"18,6k",117,99%,trong vài giờ,31 tháng trước,"17,6k"
36,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-A02s-(4GB-64GB)-i.65589552.10126341638?position=38,Điện thoại Samsung Galaxy A02s (4GB/64GB),4.94,71,70,1,,,,34,32,217,,,4190000.00,728,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,SAMSUNG OFFICIAL SHOP,samsung_official_store,True,"39,7k",367,99%,trong vài giờ,3 năm trước,"342,2k"
37,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-OPPO-A54-(4GB-128GB)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.458675969.9981330746?position=39,Điện thoại OPPO A54 (4GB/128GB) - Hàng Chính Hãng,4.83,46,42,1,,,,19,14,164,,,4150000.00,0,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,oppo_authorized_store_vn,oppo_authorized_store_vn,True,547,28,100%,trong vài giờ,4 tháng trước,"141,1k"
38,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-mini-L8STAR-3310-2-sim-2-s%C3%B3ng-%C4%91%E1%BA%A3m-b%E1%BA%A3o-%C4%91%C3%BAng-h%C3%ACnh-100-BH-6-th%C3%A1ng-1-%C4%91%E1%BB%95i-1-trong-v%C3%B2ng-7-ng%C3%A0y-i.132136656.2091893162?position=40,"Yêu Thích
Điện thoại mini L8STAR 3310 2 sim 2 sóng đảm bảo đúng hình 100%, BH 6 tháng,1 đổi 1 trong vòng 7 ngày",5.00,40,,,,,,,,778,169000.00,50000.00,,1708,,,,3 Ngày Trả Hàng / Hoàn Tiền,Camera Và Đồng Hồ Thông Minh,thienhuong0202,False,"1,1k",177,95%,trong vài giờ,31 tháng trước,621
39,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-OPPO-A15s-(4GB-64GB)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.458675969.10011334725?position=41,Điện thoại OPPO A15s (4GB/64GB) - Hàng Chính Hãng,5.00,43,,,,,,,,175,,,3790000.00,1,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,oppo_authorized_store_vn,oppo_authorized_store_vn,True,547,28,100%,trong vài giờ,4 tháng trước,"141,1k"
40,https://shopee.vn/Mi%E1%BA%BFng-D%C3%A1n-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-%C4%90%E1%BA%B9p-Lung-Linh-%E2%9A%A1%EF%B8%8F%F0%9D%90%85%F0%9D%90%91%F0%9D%90%84%F0%9D%90%84%F0%9D%90%92%F0%9D%90%87%F0%9D%90%88%F0%9D%90%8F%E2%9A%A1%EF%B8%8F-Ph%C3%B9-H%E1%BB%A3p-V%E1%BB%9Bi-T%E1%BA%A5t-C%E1%BA%A3-C%C3%A1c-D%C3%B2ng-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-i.35363715.12510385392?position=42,Miếng Dán Điện Thoại Đẹp Lung Linh ⚡️𝐅𝐑𝐄𝐄𝐒𝐇𝐈𝐏⚡️ Phù Hợp Với Tất Cả Các Dòng Điện Thoại,,,,,,,,,,100,24999.00,7999.00,,899,,,,3 Ngày Trả Hàng / Hoàn Tiền,TO&HO_Chuyên Sỉ Lẻ,shopheohip,False,68,35,63%,trong vài giờ,4 năm trước,66
41,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-K40-Gaming-Enhanced-Edition-6-128-12-128GB-H%C3%A0ng-nh%E1%BA%ADp-kh%E1%BA%A9u-i.52809472.12402915522?position=43,"Yêu Thích
Điện thoại Xiaomi Redmi K40 Gaming, Enhanced Edition 6/128, 12/128GB - Hàng nhập khẩu",4.96,86,,,,,,,,141,10950000.00,7906000.00,,96,,,,3 Ngày Trả Hàng / Hoàn Tiền,shopnamkhanhhanoi,shopnamkhanhhanoi,False,"6,9k",584,65%,trong vài giờ,4 năm trước,"11,3k"
42,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-OPPO-A54-(6GB-128GB)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.458675969.13009311719?position=44,Điện thoại OPPO A54 (6GB/128GB) - Hàng Chính Hãng,5.00,50,,,,,,,,167,,,4550000.00,1,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,oppo_authorized_store_vn,oppo_authorized_store_vn,True,547,28,100%,trong vài giờ,4 tháng trước,"141,1k"
43,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Xiaomi-POCO-M3-64GB-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.53452181.10214585155?position=45,Điện Thoại Xiaomi POCO M3 64GB - Hàng Chính Hãng,4.92,433,410,3,,,,204,150,"2,2k",,,3990000.00,17,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,Xiaomi Authorized Store,xiaomi_authorized_store,True,36k,100,100%,trong vài giờ,4 năm trước,"79,7k"
44,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Vsmart-Joy-4-(4GB-64GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.407016717.9930204589?position=46,Điện thoại Vsmart Joy 4 (4GB/64GB) - Hàng chính hãng,4.92,398,37,2,,,,224,142,791,3590000.00,2699000.00,,0,,,,3 Ngày Trả Hàng / Hoàn Tiền,quynhvienthong,quynhvienthong,False,871,59,97%,trong vài giờ,7 tháng trước,"1,8k"
45,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-POCO-F3-(6GB-128GB)-i.191065034.10503840526?position=47,Điện thoại POCO F3 (6GB+128GB),4.89,177,166,2,,,,90,60,328,8990000.00,8290000.00,,393,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,xiaomivn_official_store,xiaomivn_official_store,True,"19,8k",125,95%,trong vài giờ,24 tháng trước,"125,6k"
