,product_url,name_product,rating_product,rating_count_product,quantity_5_star,quantity_4_star,quantity_3_star,quantity_2_star,quantity_1_star,count_cmt,images_video,sold_out,low_price,hight_price,price,inventory,return_7_days,authentic,freeship,shopee_guaranteed,company,shop_name,shopee_mall,shop_total_review,total_products,response_rate,time_response,years_ex,follower
10,https://shopee.vn/m%C3%A0n-h%C3%ACnh-nokia-1202-1280-i.15236848.3090577247?position=557,"màn hình nokia 1202, 1280",5.00,1,,,,,,,,10,,,15000.00,587,,,,3 Ngày Trả Hàng / Hoàn Tiền,Amobile,ada6mobile,False,37,706,74%,trong vài giờ,5 năm trước,55
11,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-XZ2-64g-ram-4G-m%E1%BB%9Bi-Ch%C3%ADnh-H%C3%A3ng-Chi%E1%BA%BFn-Free-Fire-PUBG-m%C6%B0%E1%BB%A3t-i.122206336.8100795776?position=558,"Yêu Thích
điện thoại Sony Xperia XZ2 64g ram 4G mới Chính Hãng, Chiến Free Fire/PUBG mượt",4.57,23,,,,,,,,"3,6k",4650000.00,3050000.00,,35736,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k"
12,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-5-Pro-2sim-ram-4G-64G-m%E1%BB%9Bi-CH%C3%8DNH-H%C3%83NG-c%C3%B3-Ti%E1%BA%BFng-Vi%E1%BB%87t-i.122206336.7837648872?position=559,"Yêu Thích
điện thoại Xiaomi Redmi Note 5 Pro 2sim ram 4G/64G mới CHÍNH HÃNG - có Tiếng Việt",4.89,36,33,0,,,,35,33,"2,2k",2088000.00,1699000.00,,13900,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k"
13,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-POCO-X3-Pro-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-Ph%C3%A2n-Ph%E1%BB%91i-Digiworld-!-i.281825590.4555049468?position=560,"Yêu Thích
Điện thoại Xiaomi POCO X3 Pro - Hàng Chính Hãng Phân Phối Digiworld !",4.90,150,142,2,,,,83,47,515,,,7290000.00,58,,,,3 Ngày Trả Hàng / Hoàn Tiền,ĐIỆN TỬ THỦY CHI,dientuthuychi,False,"3,7k",132,94%,trong vài giờ,15 tháng trước,"24,5k"
14,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-105-1-sim-(2019)-H%C3%A0ng-M%E1%BB%9Bi-Nguy%C3%AAn-H%E1%BB%99p-B%E1%BA%A3o-H%C3%A0nh-Ch%C3%ADnh-h%C3%A3ng-i.14947974.6407029830?position=561,"Yêu Thích
Điện thoại Nokia 105 1 sim (2019) Hàng Mới Nguyên Hộp - Bảo Hành Chính hãng",4.92,152,,,,,,,,"1,9k",,,399000.00,159,,,,3 Ngày Trả Hàng / Hoàn Tiền,TUẤN DƯƠNG MOBILE,tuanduongmobile,False,"32,9k",620,79%,trong vài giờ,5 năm trước,"20,3k"
15,https://shopee.vn/-R%E1%BA%BB-v%C3%B4-%C4%91%E1%BB%8Bch-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-smartphone-Samsung-Oppo-c%E1%BB%8F-ch%C3%ADnh-h%C3%A3ng-gi%C3%A1-si%C3%AAu-r%E1%BA%BB-t%E1%BA%A3i-%E1%BB%A9ng-d%E1%BB%A5ng-ch%C6%A1i-game-nh%E1%BA%B9-ok!-i.18278357.2880882964?position=562,"Yêu Thích
[Rẻ vô địch] Điện thoại smartphone Samsung - Oppo cỏ, chính hãng, giá siêu rẻ, tải ứng dụng, chơi game nhẹ ok!",4.63,201,,,,,,,,416,,,499000.00,1,,,,3 Ngày Trả Hàng / Hoàn Tiền,Dcom USB 3G Phương Hùng 0610,phuonghung0610,False,689,10,94%,trong vài giờ,5 năm trước,1k
16,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-A02s-(4GB-64GB)-H%C3%A0ng-M%E1%BB%9Bi-Nguy%C3%AAn-H%E1%BB%99p-B%E1%BA%A3o-H%C3%A0nh-Chinh-H%C3%A3ng-i.14947974.8616982161?position=563,"Yêu Thích
Điện thoại Samsung Galaxy A02s (4GB/64GB) Hàng Mới Nguyên Hộp - Bảo Hành Chinh Hãng",4.97,92,,,,,,,,262,,,3180000.00,123,,,,3 Ngày Trả Hàng / Hoàn Tiền,TUẤN DƯƠNG MOBILE,tuanduongmobile,False,"32,9k",620,79%,trong vài giờ,5 năm trước,"20,3k"
17,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-XIAOMI-REDMI-NOTE-3-(3GB-32GB)-2sim-m%E1%BB%9Bi-CH%C3%8DNH-H%C3%83NG-ch%C6%A1i-Free-Fire-PUBG-m%C6%B0%E1%BB%A3t-i.122206336.1990646297?position=564,"Yêu Thích
ĐIỆN THOẠI XIAOMI REDMI NOTE 3 (3GB/32GB) 2sim mới CHÍNH HÃNG, chơi Free Fire/PUBG mượt",4.60,10,9,1,,,,9,5,380,1340000.00,889000.00,,8481,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k"
18,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-105-K%C3%A8m-Pin-S%E1%BA%A1c-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ph%E1%BB%95-Th%C3%B4ng-R%E1%BA%BB-i.1657913.4941716817?position=565,"Yêu Thích
Điện Thoại Nokia 105 Kèm Pin Sạc- Điện Thoại Phổ Thông Rẻ",4.69,111,97,5,,,,63,45,393,,,123000.00,499,,,,3 Ngày Trả Hàng / Hoàn Tiền,hà bắc Store,thuythuy889,False,"22,5k",250,96%,trong vài phút,6 năm trước,43k
19,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-mini-Si%C3%AAu-Nh%E1%BB%8F-B3310-02-sim-02-s%C3%B3ng-g%E1%BA%AFn-%C4%91%C6%B0%E1%BB%A3c-th%E1%BA%BB-nh%E1%BB%9B-i.105747592.4336185825?position=566,"Yêu Thích
Điện thoại mini Siêu Nhỏ B3310 02 sim 02 sóng gắn được thẻ nhớ",4.94,47,,,,,,,,296,,,169500.00,335,,,,3 Ngày Trả Hàng / Hoàn Tiền,storevn678,storevn678,False,"3,7k",698,94%,trong vài giờ,35 tháng trước,22k
20,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-NOKIA-6300-Main-Zin-M%C3%A0n-Zin-Si%C3%AAu-B%E1%BB%81n-BH-12T-i.276623547.10909199743?position=569,"Yêu Thích
Điện Thoại NOKIA 6300 Main Zin, Màn Zin Siêu Bền BH 12T",4.65,26,,,,,,,,205,359000.00,339000.00,,1958,,,,3 Ngày Trả Hàng / Hoàn Tiền,khophukien18_official store,phukientot18,False,560,154,90%,trong vài giờ,16 tháng trước,"4,4k"
21,https://shopee.vn/FREESHIP-%C4%90%C6%A0N-99K_%E1%BB%90p-silicon-Xiaomi-Redmi-Note-7-Note-7-Pro-i.37520580.1897884221?position=570,"Yêu Thích
FREESHIP ĐƠN 99K_Ốp silicon Xiaomi Redmi Note 7/Note 7 Pro",4.93,105,102,0,,,,17,12,265,,,20000.00,492,,,,3 Ngày Trả Hàng / Hoàn Tiền,Shop.miu,thuy.dau,False,"125,5k","1,5k",89%,trong vài giờ,4 năm trước,"15,1k"
22,https://shopee.vn/M%C3%A1y-k%C3%ADch-sim-1200-khay-s%E1%BA%A1c-pin-i.200312728.5907175623?position=573,"Máy kích sim 1200 , khay, sạc , pin",4.88,48,,,,,,,,135,199999.00,150000.00,,33,,,,3 Ngày Trả Hàng / Hoàn Tiền,phukiensim75,phukiensim75,False,515,39,84%,trong vài giờ,23 tháng trước,845
23,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-6-Ram-3Gb-b%E1%BB%99-nh%E1%BB%9B-32Gb-m%C3%A1y-%C4%91%E1%BA%B9p-ch%C6%A1i-game-li%C3%AAn-qu%C3%A2n-freefire-m%C6%B0%E1%BB%A3t-i.214979459.7316851416?position=574,Điện thoại Xiaomi Redmi 6 Ram 3Gb bộ nhớ 32Gb máy đẹp chơi game liên quân freefire mượt,4.93,69,,,,,,,,85,,,1479000.00,3,,,,3 Ngày Trả Hàng / Hoàn Tiền,Shop Online Điện thoại giá rẻ,luutuyen01,False,380,24,97%,trong vài phút,21 tháng trước,"7,2k"
24,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Vsmart-Star-5-(4GB-64GB)-t%E1%BA%B7ng-180GB-D%C3%82TA-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.420576953.9260976770?position=575,"Điện thoại Vsmart Star 5 (4GB/64GB),tặng 180GB DÂTA - Hàng chính hãng",5.00,17,,,,,,,,120,2890000.00,2290000.00,,0,,,,3 Ngày Trả Hàng / Hoàn Tiền,didonghot247,didonghot247,False,156,25,91%,trong vài giờ,6 tháng trước,186
25,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-XZ2-1-Sim-Zin-Nguy%C3%AAn-B%E1%BA%A3n-i.143976140.5654032500?position=576,Điện thoại Sony Xperia XZ2 1 Sim Zin Nguyên Bản,5.00,31,,,,,,,,43,2550000.00,2450000.00,,32,,,,3 Ngày Trả Hàng / Hoàn Tiền,Namhoang Mobile Store,vuducvinh1202,False,223,63,98%,trong vài giờ,29 tháng trước,"6,2k"
26,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-6500c-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.130503882.4938180709?position=577,Điện thoại Nokia 6500c Chính Hãng Bảo Hành 12 Tháng,4.30,33,,,,,,,,575,,,399000.00,20,,,,3 Ngày Trả Hàng / Hoàn Tiền,Sỉ Điện Thoại Cỏ,shoplinhtrang688,False,"5,5k",138,12%,trong vài giờ,31 tháng trước,"3,5k"
27,https://shopee.vn/V%E1%BB%8F-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-BlackBerry-Q10-%C4%91en-ph%C3%ADm-qu%E1%BB%91c-t%E1%BA%BF.-H%C3%A0ng-zin-%C4%91%E1%BA%B9p-99--i.64945499.2016311949?position=578,"Yêu Thích+
Vỏ điện thoại BlackBerry Q10 đen phím quốc tế. Hàng zin đẹp 99%",5.00,23,23,0,,,,8,4,38,350000.00,199000.00,,13,,,,3 Ngày Trả Hàng / Hoàn Tiền,shop.Quang3g,shop.quang3g,False,"6,8k",502,99%,trong vài giờ,4 năm trước,"6,7k"
28,https://shopee.vn/N%E1%BA%AFp-l%C6%B0ng-redmi-k20-pro-k%C3%ADnh-mi%E1%BB%85n-ph%C3%AD-c%C3%B4ng-thay-m%E1%BA%B7t-l%C6%B0ng-xiaomi-redmi-k20-pro-i.60720112.4909897157?position=579,"Yêu Thích
Nắp lưng redmi k20 pro kính, miễn phí công thay mặt lưng xiaomi redmi k20 pro",4.92,24,22,0,,,,7,2,72,,,160000.00,13,,,,3 Ngày Trả Hàng / Hoàn Tiền,dungpvus,dungpvus,False,"1,3k","1,5k",91%,trong vài giờ,4 năm trước,312
29,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-2730-m%E1%BA%A1ng-3G-(pin-s%E1%BA%A1c-th%E1%BA%BB-nh%E1%BB%9B).-Ch%C3%ADnh-h%C3%A3ng-i.20977279.7139468224?position=581,Điện thoại Nokia 2730 mạng 3G (pin+sạc+thẻ nhớ). Chính hãng,4.76,21,,,,,,,,90,299000.00,265000.00,,738,,,,3 Ngày Trả Hàng / Hoàn Tiền,thanhlongnd18,thanhlongnd18,False,662,16,73%,trong vài giờ,4 năm trước,278
30,https://shopee.vn/Gi%C3%A1-%C4%91%E1%BB%A1-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-griptok-ph%C3%B4i-popsocket-TRONG-SU%E1%BB%90T-pop-trong-su%E1%BB%91t-ch%E1%BB%91ng-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-strawpeach1306-i.44286827.9073983181?position=582,"Yêu Thích
Giá đỡ điện thoại / griptok / phôi popsocket TRONG SUỐT, pop trong suốt chống điện thoại - strawpeach1306",4.92,12,11,0,,,,9,7,93,15800.00,14500.00,,63,,,,3 Ngày Trả Hàng / Hoàn Tiền,strawpeach1306,strawpeach1306,False,987,89,88%,trong vài giờ,4 năm trước,"5,2k"
31,https://shopee.vn/V%E1%BB%8F-n%E1%BA%AFp-l%C6%B0ng-BlackBerry-8100-8110-8120-i.91817697.3320813449?position=583,Vỏ nắp lưng BlackBerry 8100/8110/8120,4.94,17,16,0,,,,10,5,53,,,30000.00,119,,,,3 Ngày Trả Hàng / Hoàn Tiền,Điện Thoại Cổ Độc Lạ,hieuchinmotmot,False,90,43,50%,trong vài giờ,3 năm trước,81
32,https://shopee.vn/%C4%91i%C3%AA%CC%A3n-thoa%CC%A3i-ca%CC%89m-%C6%B0%CC%81ng-OPPO-A33-gia%CC%81-re%CC%89-ba%CC%89o-ha%CC%80nh-chi%CC%81nh-ha%CC%83ng-ch%C6%A1i-li%C3%AAn-qu%C3%A2n-l%C6%B0%C6%A1%CC%81t-wed-m%C6%B0%C6%A1%CC%A3t-i.405166547.6592779102?position=584,điện thoại cảm ứng OPPO A33 giá rẻ bảo hành chính hãng -chơi liên quân lướt wed mượt,4.49,35,27,2,,,,21,11,67,725000.00,593750.00,,807,,,,3 Ngày Trả Hàng / Hoàn Tiền,dien.tu.2tek.2.N,dien.tu.2tek.2,False,412,118,50%,trong vài giờ,7 tháng trước,540
33,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-di-%C4%91%E1%BB%99ng-Nokia-8000-4G-Dual-Sim-(2020)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.66829677.6263327715?position=585,Điện thoại di động Nokia 8000 4G Dual Sim (2020) - Hàng Chính Hãng,4.53,30,24,2,,,,16,10,67,,,1549000.00,1,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,Nokia Mobile Official Store,nokia_official_store,True,"3,2k",35,100%,trong vài giờ,3 năm trước,10k
34,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Vsmart-Aris-(8GB-128GB)-B%E1%BA%A2N-CAO-C%E1%BA%A4P-NGUY%C3%8AN-SEAL-H%C3%80NG-CH%C3%8DNH-H%C3%83NG-TTC-MOBILE-i.449911630.11314760457?position=586,Điện thoại Vsmart Aris (8GB/128GB) - BẢN CAO CẤP | NGUYÊN SEAL - HÀNG CHÍNH HÃNG TTC MOBILE,4.95,19,18,0,,,,11,7,37,4380000.00,4280000.00,,63,,,,3 Ngày Trả Hàng / Hoàn Tiền,TTC MOBILE HCM,ttcmobile,False,94,38,83%,trong vài giờ,5 tháng trước,427
35,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-105-si%C3%AAu-r%E1%BA%BB-1-Sim-v%C3%A0-2-Sim-Pin%C4%91%E1%BB%A7-sac-H%C3%A0ng-c%C3%B4ng-ty-(-cam-k%E1%BA%BFt-m%C3%A1y-zin)-i.345162160.9634340618?position=587,"Yêu Thích
Điện thoại Nokia 105 siêu rẻ - 1 Sim và 2 Sim - Pinđủ - sac Hàng công ty ( cam kết máy zin)",4.50,24,17,1,,,,14,10,88,,,135000.00,956,,,,3 Ngày Trả Hàng / Hoàn Tiền,Hải_ngân_Linh,nghiemxuanmau1988,False,531,40,70%,trong vài giờ,11 tháng trước,192
36,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Xiaomi-Redmi-Note-4x-ram-3gb-32gb-m%E1%BB%9Bi-ch%C3%ADnh-h%C3%A3ng-ch%C6%A1i-game-li%C3%AAn-qu%C3%A2n-freefire-pubg-m%C6%B0%E1%BB%A3t-NH%E1%BA%ACP-KH%E1%BA%A8U-i.214979459.7052043770?position=588,Điện Thoại Xiaomi Redmi Note 4x ram 3gb/32gb mới chính hãng chơi game liên quân freefire pubg mượt - NHẬP KHẨU,5.00,10,,,,,,,,11,,,1499000.00,3,,,,3 Ngày Trả Hàng / Hoàn Tiền,Shop Online Điện thoại giá rẻ,luutuyen01,False,380,24,97%,trong vài phút,21 tháng trước,"7,2k"
37,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-may-m%E1%BA%AFn-t%C3%A0i-l%E1%BB%99c-ph%C3%B9-h%E1%BB%A3p-c%C3%A1c-d%C3%B2ng-m%C3%A1y-ho%E1%BA%B7c-b%E1%BB%8F-v%C3%AD-%C4%91%E1%BA%B9p-lung-linh-i.3608655.8267469267?position=589,"Yêu Thích
Miếng dán điện thoại may mắn, tài lộc phù hợp các dòng máy hoặc bỏ ví đẹp lung linh",4.79,14,,,,,,,,76,,,11250.00,347,,,,3 Ngày Trả Hàng / Hoàn Tiền,TÙNG CHI SHOP,vothom_93,False,"146,3k","1,7k",46%,trong vài giờ,6 năm trước,"46,6k"
38,https://shopee.vn/M%C3%B3c-treo-Airtags.-V%E1%BB%8F-b%E1%BA%A3o-v%E1%BB%87-c%C3%B3-m%C3%B3c-kho%C3%A1-cho-Airtag.-ph%E1%BB%A5-ki%E1%BB%87n-2mshop-i.91380325.8251852658?position=592,"Yêu Thích
Móc treo Airtags. Vỏ bảo vệ có móc khoá cho Airtag. phụ kiện 2mshop",5.00,10,,,,,,,,68,,,62100.00,108,,,,3 Ngày Trả Hàng / Hoàn Tiền,Linh Kiện 2mshop,linhkien2mshop,False,210,48,94%,trong vài phút,3 năm trước,2k
39,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-c%C5%A9-Samsung-G530-m%E1%BB%9Bi-98-99--i.116641859.9025678608?position=593,điện thoại cũ Samsung G530 mới 98%99%,4.78,9,,,,,,,,16,,,600000.00,88,,,,3 Ngày Trả Hàng / Hoàn Tiền,NgocQuy64,ngocquy64,False,86,43,80%,trong vài giờ,34 tháng trước,81
40,https://shopee.vn/V%E1%BB%8F-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-oppo-f1w-v%E1%BB%8F-l%C6%B0ng-i.141143016.4105307922?position=594,Vỏ điện thoại oppo f1w vỏ lưng,4.42,19,,,,,,,,49,,,100000.00,151,,,,3 Ngày Trả Hàng / Hoàn Tiền,Trần Anh Mobile,luongtho1990,False,938,636,11%,trong vài giờ,30 tháng trước,6k
41,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-oppo-neo-9(a37)-i.178181467.8468965368?position=596,Điện thoại oppo neo 9(a37),4.78,9,7,0,,,,4,3,25,,,886000.00,299,,,,3 Ngày Trả Hàng / Hoàn Tiền,tranminhquan1807,minh.quan_mobile,False,616,8,96%,trong vài giờ,25 tháng trước,484
42,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-A52-(8GB-128GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.331695868.8828092786?position=598,Điện thoại Samsung Galaxy A52 (8GB/128GB) - Hàng chính hãng,5.00,6,6,0,,,,3,2,10,,,7979000.00,2,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,Long Hưng Mobile Mall,longhung_mobile,True,"2,7k",569,100%,trong vài giờ,11 tháng trước,"20,8k"
43,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-C01-Plus-2GB-16GB-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.193124085.9071351988?position=602,Điện Thoại Nokia C01 Plus 2GB/16GB - Hàng Chính Hãng,5.00,3,,,,,,,,6,,,1690000.00,0,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,Điện Thoại Chính Hãng HồngHạnh,dienthoaichinhhanghonghanh,True,"7,3k",138,98%,trong vài giờ,23 tháng trước,"246,7k"
44,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Lg-V50-ThinQ-AMOLED6.4-Quad-HD-(2K-)-Ram-6-128Gb-%C4%91%E1%BA%B9p-99-nguy%C3%AAn-zin-Chat-mobile-i.241749563.9957306809?position=603,"Yêu Thích
Điện thoại Lg V50 ThinQ, AMOLED6.4""Quad HD+ (2K+), Ram 6/128Gb đẹp 99% nguyên zin - Chat mobile",4.73,11,,,,,,,,16,4850000.00,4050000.00,,31,,,,3 Ngày Trả Hàng / Hoàn Tiền,CHAT Mobile,chatmobile969,False,340,42,90%,trong vài giờ,18 tháng trước,"4,1k"
